interpret,name,phonetic,sound
adj.无罪的，清白的；无害的；天真的，单纯的,innocent,[ˈɪnəsnt],http://sound.yywz123.com/qsbdcword/i/innocent.mp3
n.收据，收条；收到，接到,receipt,[rɪˈsi:t],http://sound.yywz123.com/qsbdcword/r/receipt.mp3
n.剧本，广播稿；文字体系；笔迹，手迹,script,[skrɪpt],http://sound.yywz123.com/qsbdcword/s/script.mp3
adj.防...的，耐...的，能防护；n.校样，证据，证明；vt.检验，给...做防护措施,proof,[pru:f],http://sound.yywz123.com/qsbdcword/p/proof.mp3
adv.概略地，粗糙地，粗鲁地,roughly,[ˈrʌfli],http://sound.yywz123.com/qsbdcword/r/roughly.mp3
adj.浅的，肤浅的，浅显易懂的；n.(pl.)浅滩，浅处；vi.变浅；vt.使变浅,shallow,[ˈʃæləʊ],http://sound.yywz123.com/qsbdcword/s/shallow.mp3
adj.短期的,short-term,[ʃɔ:t tɜ:m],http://sound.yywz123.com/qsbdcword/s/short-term.mp3
n.肚子，腹部；(像肚子一样)鼓起的部分，膛,belly,[ˈbeli],http://sound.yywz123.com/qsbdcword/b/belly.mp3
vi.变化，有不同；vt.改变，使不同,vary,[ˈveəri],http://sound.yywz123.com/qsbdcword/v/vary.mp3
n.运动员,sportsman,[ˈspɔ:tsmən],http://sound.yywz123.com/qsbdcword/s/sportsman.mp3
n.长条，条状；脱衣舞；vt.脱衣，剥夺；拆卸；去除(烟叶的茎)；vi. 脱去衣服,strip,[strɪp],http://sound.yywz123.com/qsbdcword/s/strip.mp3
adj.民主的；民主主义的，有民主精神的,democratic,[ˌdeməˈkrætɪk],http://sound.yywz123.com/qsbdcword/d/democratic.mp3
n.破坏，毁灭，消灭,destruction,[dɪˈstrʌkʃn],http://sound.yywz123.com/qsbdcword/d/destruction.mp3
vt.使衰竭，使筋疲力尽；用尽，耗尽，用完,exhaust,[ɪgˈzɔ:st],http://sound.yywz123.com/qsbdcword/e/exhaust.mp3
n.房屋，住宅；住房建筑；外壳，外罩,housing,[ˈhaʊzɪŋ],http://sound.yywz123.com/qsbdcword/h/housing.mp3
n.注册或登记的人数；登记,enrollment,[ɪn'rəʊlmənt],http://sound.yywz123.com/qsbdcword/e/enrollment.mp3
n.花房，温室，玻璃暖房,greenhouse,[ˈgri:nhaʊs],http://sound.yywz123.com/qsbdcword/g/greenhouse.mp3
vt.供应，提供，装备；布置，为...配备家具,furnish,[ˈfɜ:nɪʃ],http://sound.yywz123.com/qsbdcword/f/furnish.mp3
vt.使工业化；vi.工业化,industrialize,[ɪnˈdʌstriəlaɪz],http://sound.yywz123.com/qsbdcword/i/industrialize.mp3
"vi.(of, about)询问，打听；调查，查问；vt.询问；查究；问明",inquire,[ɪn'kwaɪə(r)],http://sound.yywz123.com/qsbdcword/i/inquire.mp3
n.[化]氮,nitrogen,[ˈnaɪtrədʒən],http://sound.yywz123.com/qsbdcword/n/nitrogen.mp3
vt.推荐，介绍；劝告，建议；使成为可取，使受欢迎,recommend,[ˌrekəˈmend],http://sound.yywz123.com/qsbdcword/r/recommend.mp3
adj.最低的，最小的；n.最小量，最低限度,minimum,[ˈmɪnɪməm],http://sound.yywz123.com/qsbdcword/m/minimum.mp3
n.住处，住宅；居住，(合法)居住资格,residence,[ˈrezɪdəns],http://sound.yywz123.com/qsbdcword/r/residence.mp3
adj.防护的，保护的,protective,[prəˈtektɪv],http://sound.yywz123.com/qsbdcword/p/protective.mp3
n.来复枪，步枪,rifle,[ˈraɪfl],http://sound.yywz123.com/qsbdcword/r/rifle.mp3
n.终端机，终点，末端；adj.终点的，按期的，致死的,terminal,[ˈtɜ:mɪnl],http://sound.yywz123.com/qsbdcword/t/terminal.mp3
n.视觉，先见之明，光景，视力，眼力，幻想，影像；vt.幻想,vision,[ˈvɪʒn],http://sound.yywz123.com/qsbdcword/v/vision.mp3
n.刺，戳，刺伤的伤口，剧痛，尝试；vt.刺伤，中伤；vi.刺，扎,stab,[stæb],http://sound.yywz123.com/qsbdcword/s/stab.mp3
n.潜水艇；adj.水底的，海底的；vt.用潜艇袭击；vi.滑入...底下,submarine,[ˌsʌbməˈri:n],http://sound.yywz123.com/qsbdcword/s/submarine.mp3
n.电子,electron,[ɪˈlektrɒn],http://sound.yywz123.com/qsbdcword/e/electron.mp3
n.疾病，弊端,disease,[dɪˈzi:z],http://sound.yywz123.com/qsbdcword/d/disease.mp3
n.一伙，一帮；结伴的朋友,gang,[gæŋ],http://sound.yywz123.com/qsbdcword/g/gang.mp3
n.缺口；间隔；差距；不足，缺陷,gap,[gæp],http://sound.yywz123.com/qsbdcword/g/gap.mp3
n.小部分，碎片；一点，一些；分数,fraction,[ˈfrækʃn],http://sound.yywz123.com/qsbdcword/f/fraction.mp3
adj.空闲的，闲置的；无用的；懒散的；v.空费,idle,[ˈaɪdl],http://sound.yywz123.com/qsbdcword/i/idle.mp3
adj.热心的；敏锐的；激烈的；锋利的,keen,[ki:n],http://sound.yywz123.com/qsbdcword/k/keen.mp3
vi.跪，跪下，跪着,kneel,[ni:l],http://sound.yywz123.com/qsbdcword/k/kneel.mp3
n.报信者，先驱,messenger,[ˈmesɪndʒə(r)],http://sound.yywz123.com/qsbdcword/m/messenger.mp3
n.补丁；斑；一小块地；vt.补，修补；vi.打补丁,patch,[pætʃ],http://sound.yywz123.com/qsbdcword/p/patch.mp3
n.连续，接续，一连串；次序，顺序,sequence,[ˈsi:kwəns],http://sound.yywz123.com/qsbdcword/s/sequence.mp3
n.桶，提桶,pail,[peɪl],http://sound.yywz123.com/qsbdcword/p/pail.mp3
n.酸；酸性物质；adj.酸的，酸性的,acid,[ˈæsɪd],http://sound.yywz123.com/qsbdcword/a/acid.mp3
n.允许进入；承认；入场费，入会费，入场券,admission,[ədˈmɪʃn],http://sound.yywz123.com/qsbdcword/a/admission.mp3
n.目录，总目；vt.编入目录,catalogue,[ˈkætəlɒg],http://sound.yywz123.com/qsbdcword/c/catalogue.mp3
n.白兰地酒,brandy,[ˈbrændi],http://sound.yywz123.com/qsbdcword/b/brandy.mp3
n.殖民地；(同类人的)聚居地,colony,[ˈkɒləni],http://sound.yywz123.com/qsbdcword/c/colony.mp3
vt.使能够；使可以；使成为可能,enable,[ɪˈneɪbl],http://sound.yywz123.com/qsbdcword/e/enable.mp3
n.理事会，委员会，议事机构,council,[ˈkaʊnsl],http://sound.yywz123.com/qsbdcword/c/council.mp3
n.排水沟，阴沟；消耗，负担；vi.排去，放干；vt.喝光，耗尽；使流出；排掉水,drain,[dreɪn],http://sound.yywz123.com/qsbdcword/d/drain.mp3
adj.继续的，连续的，持续的，延伸的,continuous,[kənˈtɪnjuəs],http://sound.yywz123.com/qsbdcword/c/continuous.mp3
vt.起草，作...的草稿；n.草稿，草图，草案,draft,[drɑ:ft],http://sound.yywz123.com/qsbdcword/d/draft.mp3
n.滴，点滴；水滴；乏味的人；vi.滴下，漏水；vt.使滴下；溢出，发出,drip,[drɪp],http://sound.yywz123.com/qsbdcword/d/drip.mp3
n.食指；索引；标志；指数；vt.把...编索引，vi.做索引,index,[ˈɪndeks],http://sound.yywz123.com/qsbdcword/i/index.mp3
adj.快乐的，高兴的；adv.很；vt.劝服，哄,jolly,[ˈdʒɒli],http://sound.yywz123.com/qsbdcword/j/jolly.mp3
adj.遗失的，缺少的，失踪的,missing,[ˈmɪsɪŋ],http://sound.yywz123.com/qsbdcword/m/missing.mp3
n.去除，消除；挪走，移走，搬迁,removal,[rɪˈmu:vl],http://sound.yywz123.com/qsbdcword/r/removal.mp3
adj.植物学的；n.植物性药材,botanical,[bəˈtænɪkl],http://sound.yywz123.com/qsbdcword/b/botanical.mp3
n.预防，防备，预防措施,precaution,[prɪˈkɔ:ʃn],http://sound.yywz123.com/qsbdcword/p/precaution.mp3
n.介词,preposition,[ˌprepəˈzɪʃn],http://sound.yywz123.com/qsbdcword/p/preposition.mp3
n.二氧化物,dioxide,[daɪˈɒksaɪd],http://sound.yywz123.com/qsbdcword/d/dioxide.mp3
n.罪，罪孽，过失；vi.犯罪，违反,sin,[sɪn],http://sound.yywz123.com/qsbdcword/s/sin.mp3
n.缆绳，索；电缆；电报；vt.电汇，打电报,cable,[ˈkeɪbl],http://sound.yywz123.com/qsbdcword/c/cable.mp3
n.（正式的）会议；讨论,conference,[ˈkɒnfərəns],http://sound.yywz123.com/qsbdcword/c/conference.mp3
n.用具，器具，器械,appliance,[əˈplaɪəns],http://sound.yywz123.com/qsbdcword/a/appliance.mp3
adj.大约，大致，近似的；vi.(to)近似，接近,approximate,[əˈprɒksɪmət],http://sound.yywz123.com/qsbdcword/a/approximate.mp3
n.联盟，协会，社团；交往，联合；联想,association,[əˌsəʊʃiˈeɪʃn],http://sound.yywz123.com/qsbdcword/a/association.mp3
n.讨论，谈论；论述,discussion,[dɪˈskʌʃn],http://sound.yywz123.com/qsbdcword/d/discussion.mp3
n.持久；期间；持续时间,duration,[djuˈreɪʃn],http://sound.yywz123.com/qsbdcword/d/duration.mp3
n.经典作品；adj.经典的，一流的；古典的,classic,[ˈklæsɪk],http://sound.yywz123.com/qsbdcword/c/classic.mp3
n.框架，结构，体格；vt.构成，设计，制定，使适合，陷害； 框架，（是指在数据链路层中，将网络层数据包加上开始与结尾信息包组成一个框架）,frame,[freɪm],http://sound.yywz123.com/qsbdcword/f/frame.mp3
n.凭借，手段，常去之地，胜地；vi.求助，诉诸，采取（某种手段等），常去,resort,[rɪˈzɔ:t],http://sound.yywz123.com/qsbdcword/r/resort.mp3
n.牧羊者，牧师，指导者；vt.看守，领导，指导,shepherd,[ˈʃepəd],http://sound.yywz123.com/qsbdcword/s/shepherd.mp3
vt.用拳猛击；用打孔机打孔；vi.用拳猛击；n.冲压机；打洞器；钻孔机,punch,[pʌntʃ],http://sound.yywz123.com/qsbdcword/p/punch.mp3
n.(结构简单的)小木屋；船舱，机舱,cabin,[ˈkæbɪn],http://sound.yywz123.com/qsbdcword/c/cabin.mp3
n.激光,laser,[ˈleɪzə(r)],http://sound.yywz123.com/qsbdcword/l/laser.mp3
adj.奇特的；临时的；奇数的；n.[pl.]机会,odd,[ɒd],http://sound.yywz123.com/qsbdcword/o/odd.mp3
n.(高等)专科院校；学术社团，协会，研究院,academy,[əˈkædəmi],http://sound.yywz123.com/qsbdcword/a/academy.mp3
vt.计算，核算；估计，推测；计划，打算,calculate,[ˈkælkjuleɪt],http://sound.yywz123.com/qsbdcword/c/calculate.mp3
adj.正确无误的；准确的，精确的,accurate,[ˈækjərət],http://sound.yywz123.com/qsbdcword/a/accurate.mp3
n.横梁；光束；vi.发光，发热,beam,[bi:m],http://sound.yywz123.com/qsbdcword/b/beam.mp3
n.林荫道；大街；途径，手段,avenue,[ˈævənju:],http://sound.yywz123.com/qsbdcword/a/avenue.mp3
adj.大胆的，勇敢的，敢作敢为,daring,[ˈdeərɪŋ],http://sound.yywz123.com/qsbdcword/d/daring.mp3
n.委托人，当事人，顾客,client,[ˈklaɪənt],http://sound.yywz123.com/qsbdcword/c/client.mp3
n.悬崖，峭壁,cliff,[klɪf],http://sound.yywz123.com/qsbdcword/c/cliff.mp3
adj.笨手笨脚；不圆滑的，缺乏技巧的,clumsy,[ˈklʌmzi],http://sound.yywz123.com/qsbdcword/c/clumsy.mp3
vt.协助，帮助，促进；vi.帮忙，参加,assist,[əˈsɪst],http://sound.yywz123.com/qsbdcword/a/assist.mp3
n.代码，代号，密码；法典，法规，规划,code,[kəʊd],http://sound.yywz123.com/qsbdcword/c/code.mp3
adv.一定地，肯定地；明确地，确切地,definitely,[ˈdefɪnətli],http://sound.yywz123.com/qsbdcword/d/definitely.mp3
vt.命定，注定；预定，指定,destine,['destɪn],http://sound.yywz123.com/qsbdcword/d/destine.mp3
n.袋子，劫掠；vt.解雇，劫掠，把...装入袋子,sack,[sæk],http://sound.yywz123.com/qsbdcword/s/sack.mp3
n.耙；斜度；vi.耙；核查；vt.耙；扫射,rake,[reɪk],http://sound.yywz123.com/qsbdcword/r/rake.mp3
n.导弹，投射物,missile,[ˈmɪsaɪl],http://sound.yywz123.com/qsbdcword/m/missile.mp3
n.鞭子，鞭打，奶油甜食，车夫，组织秘书；vt.抽出，鞭打，捆扎，搅拌，打败；vi.突然移动，飘浮,whip,[wɪp],http://sound.yywz123.com/qsbdcword/w/whip.mp3
n.立方体，立方形；立方；vt.使自乘两次,cube,[kju:b],http://sound.yywz123.com/qsbdcword/c/cube.mp3
n.公鸡，雄鸟；旋塞，开关,cock,[kɒk],http://sound.yywz123.com/qsbdcword/c/cock.mp3
n.瞥见，偷看，初现；vi.窥视，慢慢露出，吱吱叫；vt.使出现,peep,[pi:p],http://sound.yywz123.com/qsbdcword/p/peep.mp3
n.挂架，搁架；vt.折磨；使紧张，使努力,rack,[ræk],http://sound.yywz123.com/qsbdcword/r/rack.mp3
n.长袍，长衣，浴衣,robe,[rəʊb],http://sound.yywz123.com/qsbdcword/r/robe.mp3
n.钓竿，杆，棒,rod,[rɒd],http://sound.yywz123.com/qsbdcword/r/rod.mp3
n.海军，海军人员，海军军力，藏青色,navy,[ˈneɪvi],http://sound.yywz123.com/qsbdcword/n/navy.mp3
n.拖拉机，牵引车,tractor,[ˈtræktə(r)],http://sound.yywz123.com/qsbdcword/t/tractor.mp3
n.小房间，公用电话亭，岗亭；货摊,booth,[bu:ð],http://sound.yywz123.com/qsbdcword/b/booth.mp3
n.邮费，邮资,postage,[ˈpəʊstɪdʒ],http://sound.yywz123.com/qsbdcword/p/postage.mp3
n.小旅馆，客栈；小酒店，小饭店,inn,[ɪn],http://sound.yywz123.com/qsbdcword/i/inn.mp3
adj.方便的；手边的，近便的；手巧的,handy,[ˈhændi],http://sound.yywz123.com/qsbdcword/h/handy.mp3
adj.裸露的；赤裸裸的，无遮蔽的,naked,[ˈneɪkɪd],http://sound.yywz123.com/qsbdcword/n/naked.mp3
n.捆，包，束；一堆，一批；vt.把…扎成一捆；vi.匆忙离开,bundle,[ˈbʌndl],http://sound.yywz123.com/qsbdcword/b/bundle.mp3
vi.战栗，发抖；n.战栗，发抖,shiver,[ˈʃɪvə(r)],http://sound.yywz123.com/qsbdcword/s/shiver.mp3
n.雨燕，大滚筒；adj.迅速的，快的，敏捷的，立刻的；adv.迅速地，敏捷地,swift,[swɪft],http://sound.yywz123.com/qsbdcword/s/swift.mp3
vi.(由于惊讶、痛苦、愤怒、高兴等而)叫嚷；vt.大声说出,exclaim,[ɪkˈskleɪm],http://sound.yywz123.com/qsbdcword/e/exclaim.mp3
n.善良，善行，美德,goodness,[ˈgʊdnəs],http://sound.yywz123.com/qsbdcword/g/goodness.mp3
adj.看不见的，无形的,invisible,[ɪnˈvɪzəbl],http://sound.yywz123.com/qsbdcword/i/invisible.mp3
n.产品，制造，制造业；vt.制造，加工；vi.参与制造,manufacture,[ˌmænjuˈfæktʃə(r)],http://sound.yywz123.com/qsbdcword/m/manufacture.mp3
n.证书；许可证，执照；vt.许可；批准,licence,[ˈlaɪsns],http://sound.yywz123.com/qsbdcword/l/licence.mp3
adj.每月的，持续一个月的，每月发生的；adv.每月，按月； n.月刊；(复数）monthlies:月经,monthly,[ˈmʌnθli],http://sound.yywz123.com/qsbdcword/m/monthly.mp3
n.半岛,peninsula,[pəˈnɪnsjələ],http://sound.yywz123.com/qsbdcword/p/peninsula.mp3
n.香水(料，气)；vt.使充满芳香；洒香水,perfume,[ˈpɜ:fju:m],http://sound.yywz123.com/qsbdcword/p/perfume.mp3
n.缘故，理由,sake,[seɪk],http://sound.yywz123.com/qsbdcword/s/sake.mp3
n.地区，地带，区域；范围，幅度,region,[ˈri:dʒən],http://sound.yywz123.com/qsbdcword/r/region.mp3
vt.发布，发表，发行；释放，放开；n.释放；发布；让与,release,[rɪˈli:s],http://sound.yywz123.com/qsbdcword/r/release.mp3
adj.可察觉的，意识到的，实用的；n.可感知物,sensible,[ˈsensəbl],http://sound.yywz123.com/qsbdcword/s/sensible.mp3
n.代词,pronoun,[ˈprəʊnaʊn],http://sound.yywz123.com/qsbdcword/p/pronoun.mp3
vt.&vi.猛力地推、放或扔；砰地关上；n.猛击；砰然声,slam,[slæm],http://sound.yywz123.com/qsbdcword/s/slam.mp3
vi.突然不见，消失；不复存在，绝迹,vanish,[ˈvænɪʃ],http://sound.yywz123.com/qsbdcword/v/vanish.mp3
n.作品，著作；工厂，活动部件，机件,works,[wə:ks],http://sound.yywz123.com/qsbdcword/w/works.mp3
n.监狱，看守所；vt.监禁，拘留,jail,[dʒeɪl],http://sound.yywz123.com/qsbdcword/j/jail.mp3
vt.捕获，俘获；占领，夺得；n.抓住，捕获,capture,[ˈkæptʃə(r)],http://sound.yywz123.com/qsbdcword/c/capture.mp3
n.宴会，盛会，酒席,banquet,[ˈbæŋkwɪt],http://sound.yywz123.com/qsbdcword/b/banquet.mp3
n.乞丐，穷人，募捐者,beggar,[ˈbegə(r)],http://sound.yywz123.com/qsbdcword/b/beggar.mp3
adj.向上的，上升的；adv.向上，上升,upward,[ˈʌpwəd],http://sound.yywz123.com/qsbdcword/u/upward.mp3
vt.派，指派；分配，分派；指定或选定,assign,[əˈsaɪn],http://sound.yywz123.com/qsbdcword/a/assign.mp3
adj.羊毛制的；毛线的,woollen,['wʊlən],http://sound.yywz123.com/qsbdcword/w/woollen.mp3
n.同志，同事，同伴，朋友,comrade,[ˈkɒmreɪd],http://sound.yywz123.com/qsbdcword/c/comrade.mp3
n.同时代的人；adj.同时代的，同时，属于同一时期的,contemporary,[kənˈtemprəri],http://sound.yywz123.com/qsbdcword/c/contemporary.mp3
n.注射，注入；注射液,injection,[ɪnˈdʒekʃn],http://sound.yywz123.com/qsbdcword/i/injection.mp3
n.战利品，赃物，奖品，掠夺，次品；vt.损坏，破坏，溺爱；vi.腐坏，掠夺,spoil,[spɔɪl],http://sound.yywz123.com/qsbdcword/s/spoil.mp3
n.独木舟；vi.乘独木舟，划独木舟,canoe,[kəˈnu:],http://sound.yywz123.com/qsbdcword/c/canoe.mp3
adj.所谓的，号称的,so-called,[səʊ kɔ:ld],http://sound.yywz123.com/qsbdcword/s/so-called.mp3
n.大陆，本土,mainland,[ˈmeɪnlænd],http://sound.yywz123.com/qsbdcword/m/mainland.mp3
vt.使惊奇，使惊愕；n.吃惊，好奇,amaze,[əˈmeɪz],http://sound.yywz123.com/qsbdcword/a/amaze.mp3
n.电报，电报机；vt.打电报，显示；vi.打电报,telegraph,[ˈtelɪgrɑ:f],http://sound.yywz123.com/qsbdcword/t/telegraph.mp3
n.旱灾，干旱，久旱,drought,[draʊt],http://sound.yywz123.com/qsbdcword/d/drought.mp3
n.信用，荣誉，贷款，学分；vt.归功于，赞颂，信任,credit,[ˈkredɪt],http://sound.yywz123.com/qsbdcword/c/credit.mp3
vt.使愈合，治愈，使康复；平息(争吵等)；消除，解决(分支等)；vi.痊愈,heal,[hi:l],http://sound.yywz123.com/qsbdcword/h/heal.mp3
vt.应受，值得；vi. 应受报答，值得受赏,deserve,[dɪˈzɜ:v],http://sound.yywz123.com/qsbdcword/d/deserve.mp3
n.雾，迷蒙，朦胧不清；vt.使...模糊，蒙上雾；vi.使...模糊，下雾,mist,[mɪst],http://sound.yywz123.com/qsbdcword/m/mist.mp3
n.长袍，特殊场合穿的长服,gown,[gaʊn],http://sound.yywz123.com/qsbdcword/g/gown.mp3
n.[化]硫，硫磺,sulphur,['sʌlfə(r)],http://sound.yywz123.com/qsbdcword/s/sulphur.mp3
n.圆盘；唱片，磁盘；adj.圆盘形,disc,[dɪsk],http://sound.yywz123.com/qsbdcword/d/disc.mp3
n.自由，自由权；冒昧行为,liberty,[ˈlɪbəti],http://sound.yywz123.com/qsbdcword/l/liberty.mp3
n.会议，开庭期，市盘，学期；adj.短期的,session,[ˈseʃn],http://sound.yywz123.com/qsbdcword/s/session.mp3
n.测量，衡量；(量得的)尺寸，大小,measurement,[ˈmeʒəmənt],http://sound.yywz123.com/qsbdcword/m/measurement.mp3
n.糊，浆糊，铅制玻璃；vt.粘贴，覆盖，猛击,paste,[peɪst],http://sound.yywz123.com/qsbdcword/p/paste.mp3
n.升，公升(容量单位),liter,['li:tə(r)],http://sound.yywz123.com/qsbdcword/l/liter.mp3
n.工艺，手艺；小船，飞机；行业；诡计,craft,[krɑ:ft],http://sound.yywz123.com/qsbdcword/c/craft.mp3
n.体育馆，健身房,gymnasium,[dʒɪmˈneɪziəm],http://sound.yywz123.com/qsbdcword/g/gymnasium.mp3
n.例行公事，惯例；adj.例行的，常规的,routine,[ru:ˈti:n],http://sound.yywz123.com/qsbdcword/r/routine.mp3
adj.漠不关心，冷漠的；随便的，非正式的；偶然的，碰巧的,casual,[ˈkæʒuəl],http://sound.yywz123.com/qsbdcword/c/casual.mp3
vt.散发；发射；发表,emit,[iˈmɪt],http://sound.yywz123.com/qsbdcword/e/emit.mp3
ad.前一天晚上，一夜间 a.前一天晚上的,overnight,[ˌəʊvəˈnaɪt],http://sound.yywz123.com/qsbdcword/o/overnight.mp3
adj.居住的，居留的；住校的，住院的；n.居民,resident,[ˈrezɪdənt],http://sound.yywz123.com/qsbdcword/r/resident.mp3
n.鞣制革，黄褐色；adj.黄褐色的，鞣皮的；vt.晒黑，鞣(革)，鞭打；vi.晒成棕褐色,tan,[tæn],http://sound.yywz123.com/qsbdcword/t/tan.mp3
n.空闲时间，空暇；悠闲，安逸,leisure,[ˈleʒə(r)],http://sound.yywz123.com/qsbdcword/l/leisure.mp3
adj.哑的；不会说话的；笨的；愚蠢的,dumb,[dʌm],http://sound.yywz123.com/qsbdcword/d/dumb.mp3
vt.禁止；阻止，使不可能,prohibit,[prəˈhɪbɪt],http://sound.yywz123.com/qsbdcword/p/prohibit.mp3
vt.批评；批判，指责；评论，评价,criticize,[ˈkrɪtɪsaɪz],http://sound.yywz123.com/qsbdcword/c/criticize.mp3
adj.犹太人的，犹太民族的,Jewish,[ˈdʒu:ɪʃ],http://sound.yywz123.com/qsbdcword/J/Jewish.mp3
n.宣布者；电(视)台播音员，报幕员,announcer,[əˈnaʊnsə(r)],http://sound.yywz123.com/qsbdcword/a/announcer.mp3
n.(乡间)小路(巷)；车(跑，泳)道；航道,lane,[leɪn],http://sound.yywz123.com/qsbdcword/l/lane.mp3
n.一学期，半学年，六个月的时间,semester,[sɪˈmestə(r)],http://sound.yywz123.com/qsbdcword/s/semester.mp3
adj.旧式的，保守的，挑剔的,old-fashioned,[ˈəuldˈfæʃənd],http://sound.yywz123.com/qsbdcword/o/old-fashioned.mp3
vi.凝视，盯，注视；n.凝视,gaze,[geɪz],http://sound.yywz123.com/qsbdcword/g/gaze.mp3
adj.雌的，女(性)的；n.雌性的动物，女子,female,[ˈfi:meɪl],http://sound.yywz123.com/qsbdcword/f/female.mp3
n.组合，合并，联合；,combination,[ˌkɒmbɪˈneɪʃn],http://sound.yywz123.com/qsbdcword/c/combination.mp3
n.热情，激情；巨大兴趣；热衷的事物,enthusiasm,[ɪnˈθju:ziæzəm],http://sound.yywz123.com/qsbdcword/e/enthusiasm.mp3
adj.极重要的，决定性的，关键性的,crucial,[ˈkru:ʃl],http://sound.yywz123.com/qsbdcword/c/crucial.mp3
n.奉献，忠诚，辛劳，委托，实行，承担义务，赞助,commitment,[kəˈmɪtmənt],http://sound.yywz123.com/qsbdcword/c/commitment.mp3
n.方法，策略，战略,strategy,[ˈstrætədʒi],http://sound.yywz123.com/qsbdcword/s/strategy.mp3
adj.人工的，人造的，人为的；做作的，假装的,artificial,[ˌɑ:tɪˈfɪʃl],http://sound.yywz123.com/qsbdcword/a/artificial.mp3
vt.使确认，使信服；使认识错误,convince,[kənˈvɪns],http://sound.yywz123.com/qsbdcword/c/convince.mp3
n.当局，官方；权力，权威，威信；当权者,authority,[ɔ:ˈθɒrəti],http://sound.yywz123.com/qsbdcword/a/authority.mp3
vt.揭露，泄露；展现，显示,reveal,[rɪˈvi:l],http://sound.yywz123.com/qsbdcword/r/reveal.mp3
vt.撒，洒；vi. 洒，撒；下稀疏小雨；喷撒；n.少量，少数,sprinkle,[ˈsprɪŋkl],http://sound.yywz123.com/qsbdcword/s/sprinkle.mp3
adj.相当数量的；意义重大的；意味深长的,significant,[sɪgˈnɪfɪkənt],http://sound.yywz123.com/qsbdcword/s/significant.mp3
vt.误导，使产生错误印象，欺骗，使误入歧途,mislead,[ˌmɪsˈli:d],http://sound.yywz123.com/qsbdcword/m/mislead.mp3
n.周年(纪念日),anniversary,[ˌænɪˈvɜ:səri],http://sound.yywz123.com/qsbdcword/a/anniversary.mp3
n.加亮区；vt.加亮，强调；[计算机]醒目,highlight,[ˈhaɪlaɪt],http://sound.yywz123.com/qsbdcword/h/highlight.mp3
vt.丢弃，抛弃，遗弃,discard,[dɪsˈkɑ:d],http://sound.yywz123.com/qsbdcword/d/discard.mp3
n.皮尔斯；vt.刺穿，穿透，洞悉vi.进入；透入,pierce,[pɪəs],http://sound.yywz123.com/qsbdcword/p/pierce.mp3
adj.未被占用的，空着的；空缺的；空虚的，茫然的,vacant,[ˈveɪkənt],http://sound.yywz123.com/qsbdcword/v/vacant.mp3
n.布局，安排，设计,layout,[ˈleɪaʊt],http://sound.yywz123.com/qsbdcword/l/layout.mp3
n.野兔,hare,[heə(r)],http://sound.yywz123.com/qsbdcword/h/hare.mp3
vt.使困窘，使局促不安，阻碍,embarrass,[ɪmˈbærəs],http://sound.yywz123.com/qsbdcword/e/embarrass.mp3
vt.伸开；展开，伸展；扩大；加大；vi.延伸；扩大；伸展；使疏开,extend,[ɪkˈstend],http://sound.yywz123.com/qsbdcword/e/extend.mp3
n.蒸气，水蒸气，雾气；adj. 蒸发的，自夸的，（=vapor）（英）,vapour,[ˈveɪpə(r)],http://sound.yywz123.com/qsbdcword/v/vapour.mp3
adj.爆炸的，爆发的；极易引起争论的；n.炸药,explosive,[ɪkˈspləʊsɪv],http://sound.yywz123.com/qsbdcword/e/explosive.mp3
adj.壮丽的，宏伟的；华丽的；极好的,magnificent,[mægˈnɪfɪsnt],http://sound.yywz123.com/qsbdcword/m/magnificent.mp3
adj.拉丁的，拉丁语的，拉丁人的；n.拉丁语,Latin,[ˈlætɪn],http://sound.yywz123.com/qsbdcword/L/Latin.mp3
n.味，滋味，味道；风味；vt.调味，加味于,flavor,['fleɪvə],http://sound.yywz123.com/qsbdcword/f/flavor.mp3
vi.专化，特化 ；(in)专攻；专门研究；vt.使专门化；使适应特殊情况；详细说明,specialize,[ˈspeʃəlaɪz],http://sound.yywz123.com/qsbdcword/s/specialize.mp3
n.知识分子；adj.智力的，理智的，有理解力的,intellectual,[ˌɪntəˈlektʃuəl],http://sound.yywz123.com/qsbdcword/i/intellectual.mp3
n.（烹饪）等的材料，原料，成分，因素,ingredient,[ɪnˈgri:diənt],http://sound.yywz123.com/qsbdcword/i/ingredient.mp3
n.名词,noun,[naʊn],http://sound.yywz123.com/qsbdcword/n/noun.mp3
n.(一片)面包皮，硬外皮，外壳；地壳,crust,[krʌst],http://sound.yywz123.com/qsbdcword/c/crust.mp3
n.降落伞；v.用降落伞投送/降落,parachute,[ˈpærəʃu:t],http://sound.yywz123.com/qsbdcword/p/parachute.mp3
n.墓穴，坟墓，雕刻工，抑音；adj.庄重的，严肃的，重大的，低沉的；vt.雕刻,grave,[ɡreɪv],http://sound.yywz123.com/qsbdcword/g/grave.mp3
vt.使发亮，使开颜；vi.发光，发亮，生色,brighten,[ˈbraɪtn],http://sound.yywz123.com/qsbdcword/b/brighten.mp3
vt.(使)赶紧，催促；急忙(说)；vi 赶快；急忙,hasten,[ˈheɪsn],http://sound.yywz123.com/qsbdcword/h/hasten.mp3
n.家庭教师，导师，助教，监护人；vt.当…的教师，教，指导，约束,tutor,[ˈtju:tə(r)],http://sound.yywz123.com/qsbdcword/t/tutor.mp3
