interpret,name,phonetic,sound
adj.无聊的；令人生厌的,boring,[ˈbɔ:rɪŋ],http://sound.yywz123.com/qsbdcword/b/boring.mp3
n.埃及,Egypt,['i:dʒɪpt],http://sound.yywz123.com/qsbdcword/E/Egypt.mp3
n.欧洲,Europe,[ˈjʊərəp],http://sound.yywz123.com/qsbdcword/E/Europe.mp3
adj.激动的；兴奋的,excited,[ɪkˈsaɪtɪd],http://sound.yywz123.com/qsbdcword/e/excited.mp3
vt.创造，发明,invent,[ɪnˈvent],http://sound.yywz123.com/qsbdcword/i/invent.mp3
n.发明者，创造者,inventor,[ɪnˈventə(r)],http://sound.yywz123.com/qsbdcword/i/inventor.mp3
n.（=kilometre）公里,kilometer,['kɪləˌmi:tə],http://sound.yywz123.com/qsbdcword/k/kilometer.mp3
n.公尺；韵律；计量器；v.以计量器计量,meter,[ˈmi:tə(r)],http://sound.yywz123.com/qsbdcword/m/meter.mp3
adj.神经的；紧张不安的，神经过敏的,nervous,[ˈnɜ:vəs],http://sound.yywz123.com/qsbdcword/n/nervous.mp3
n.音乐家，擅长音乐音乐的人；乐师，作曲家,musician,[mjuˈzɪʃn],http://sound.yywz123.com/qsbdcword/m/musician.mp3
n.俄罗斯，俄国,Russia,['rʌʃə],http://sound.yywz123.com/qsbdcword/R/Russia.mp3
adj.俄国人的，俄语的；n.俄国人；俄语,Russian,[ˈrʌʃn],http://sound.yywz123.com/qsbdcword/R/Russian.mp3
n.(自然)科学家,scientist,[ˈsaɪəntɪst],http://sound.yywz123.com/qsbdcword/s/scientist.mp3
adj.感到自豪的；得意的,proud,[praʊd],http://sound.yywz123.com/qsbdcword/p/proud.mp3
n.省；地方,province,[ˈprɒvɪns],http://sound.yywz123.com/qsbdcword/p/province.mp3
n.绸，绸锻类，丝，丝织品；adj.丝的，丝织的,silk,[sɪlk],http://sound.yywz123.com/qsbdcword/s/silk.mp3
n.西班牙,Spain,[speɪn],http://sound.yywz123.com/qsbdcword/S/Spain.mp3
adj.感到惊讶的，感到惊奇的,surprised,[səˈpraɪzd],http://sound.yywz123.com/qsbdcword/s/surprised.mp3
adj.烦恼的，为难的，焦虑的,worried,[ˈwʌrid],http://sound.yywz123.com/qsbdcword/w/worried.mp3
n.作家，记者，撰稿者，抄写员,writer,[ˈraɪtə(r)],http://sound.yywz123.com/qsbdcword/w/writer.mp3
adj.共同的，平常的，普通的；n.平民，普通，公地，公园,common,[ˈkɒmən],http://sound.yywz123.com/qsbdcword/c/common.mp3
n.化学，化学作用,chemistry,[ˈkemɪstri],http://sound.yywz123.com/qsbdcword/c/chemistry.mp3
vt. 授予…学位；分等级；标上刻度 vi. 毕业；渐变 n. 研究生；毕业生,graduate,[ˈgrædʒuət],http://sound.yywz123.com/qsbdcword/g/graduate.mp3
n.芝加哥(美国中部城市),Chicago,"[ʃɪ'kɑ:gəʊ, -'kɔ:-]",http://sound.yywz123.com/qsbdcword/C/Chicago.mp3
adv.突然，忽然,suddenly,[ˈsʌdənli],http://sound.yywz123.com/qsbdcword/s/suddenly.mp3
n.飞机；（=aeroplane）(英）,airplane,[ˈeəpleɪn],http://sound.yywz123.com/qsbdcword/a/airplane.mp3
n.牙科医生,dentist,[ˈdentɪst],http://sound.yywz123.com/qsbdcword/d/dentist.mp3
vt. 装饰；布置；授勋给 vi. 装饰；布置,decorate,[ˈdekəreɪt],http://sound.yywz123.com/qsbdcword/d/decorate.mp3
n.键盘；vt.用键盘输入(信息),keyboard,[ˈki:bɔ:d],http://sound.yywz123.com/qsbdcword/k/keyboard.mp3
n.帐篷；vt./vi.住帐篷，宿营,tent,[tent],http://sound.yywz123.com/qsbdcword/t/tent.mp3
adv.无论何处，什么地方,anywhere,[ˈeniweə(r)],http://sound.yywz123.com/qsbdcword/a/anywhere.mp3
n.口袋，钱袋，钱，容器，孤立地区；vt.装…在口袋里，隐藏，抑制，私吞，搁置,pocket,[ˈpɒkɪt],http://sound.yywz123.com/qsbdcword/p/pocket.mp3
n.方向；方位；指令；说明,direction,[dəˈrekʃn],http://sound.yywz123.com/qsbdcword/d/direction.mp3
n.土地，战场，场地；adj.土地的，地面上的；v.放在地上，使...搁浅，打基础,ground,[graʊnd],http://sound.yywz123.com/qsbdcword/g/ground.mp3
"n.诗；韵文；诗一样的作品；富有诗意的东西
",poem,[ˈpəʊɪm],http://sound.yywz123.com/qsbdcword/p/poem.mp3
n.说话声；声音,voice,[vɔɪs],http://sound.yywz123.com/qsbdcword/v/voice.mp3
adv.令人满意地；adj.健康的，强健的,nicely,[ˈnaɪsli],http://sound.yywz123.com/qsbdcword/n/nicely.mp3
n.电影院，戏院；戏剧工作；演戏,theatre,[ˈθiətə],http://sound.yywz123.com/qsbdcword/t/theatre.mp3
adv.代替；顶替,instead,[ɪnˈsted],http://sound.yywz123.com/qsbdcword/i/instead.mp3
n.骆驼,camel,[ˈkæml],http://sound.yywz123.com/qsbdcword/c/camel.mp3
n.获胜的人; 胜券在握; 制胜的一记入球; 成功的东西,winner,[ˈwɪnə(r)],http://sound.yywz123.com/qsbdcword/w/winner.mp3
adj.著名的，驰名的，闻名遐迩的；极好的；擅长的,famous,[ˈfeɪməs],http://sound.yywz123.com/qsbdcword/f/famous.mp3
adj.黑色的；暗的；黑暗的,dark,[dɑ:k],http://sound.yywz123.com/qsbdcword/d/dark.mp3
n.运气，幸运，吉祥之物；v.侥幸成功,luck,[lʌk],http://sound.yywz123.com/qsbdcword/l/luck.mp3
adj.重要的；重大的；严重的,important,[ɪmˈpɔ:tnt],http://sound.yywz123.com/qsbdcword/i/important.mp3
vi. 煮沸，沸腾；激动，激昂 vt. 煮沸，烧开；使…激动；使…蒸发,boil,[bɔɪl],http://sound.yywz123.com/qsbdcword/b/boil.mp3
adj.皮革制的；n.皮革,leather,[ˈleðə(r)],http://sound.yywz123.com/qsbdcword/l/leather.mp3
n.金属，质料；adj.金属制的；v.以金属覆盖,metal,[ˈmetl],http://sound.yywz123.com/qsbdcword/m/metal.mp3
vbl.（give的过去式）给予，产生，发表,gave,[geɪv],http://sound.yywz123.com/qsbdcword/g/gave.mp3
n.吻，轻触；v.吻，接吻；轻拂,kiss,[kɪs],http://sound.yywz123.com/qsbdcword/k/kiss.mp3
v.make的过去式和过去分词,made,[meɪd],http://sound.yywz123.com/qsbdcword/m/made.mp3
vbl.run的过去式,ran,[ræn],http://sound.yywz123.com/qsbdcword/r/ran.mp3
v.动词say的过去式、过去分词,said,[sed],http://sound.yywz123.com/qsbdcword/s/said.mp3
v.动词come的过去式,came,[keɪm],http://sound.yywz123.com/qsbdcword/c/came.mp3
v.吃，eat的过去式,ate,[et],http://sound.yywz123.com/qsbdcword/a/ate.mp3
v.(动词break的过去式)折断；打破,broke,[brəʊk],http://sound.yywz123.com/qsbdcword/b/broke.mp3
n.印度（亚洲）,India,['ɪndɪə],http://sound.yywz123.com/qsbdcword/I/India.mp3
adj.印度(人)的；n.印度人；印第安人,Indian,[ˈɪndiən],http://sound.yywz123.com/qsbdcword/I/Indian.mp3
n.人；本人；身体,person,[ˈpɜ:sn],http://sound.yywz123.com/qsbdcword/p/person.mp3
n. 印刷业；印花布；印刷字体；印章；印记 vt. 印刷；打印；刊载；用印刷体写；在…印花样 vi. 印刷；出版；用印刷体写,print,[prɪnt],http://sound.yywz123.com/qsbdcword/p/print.mp3
n.印刷，印刷术；动词print的现在分词,printing,[ˈprɪntɪŋ],http://sound.yywz123.com/qsbdcword/p/printing.mp3
adj./n.意大利的；意大利(人/语)的,Italian,[ɪ'tælɪən],http://sound.yywz123.com/qsbdcword/I/Italian.mp3
n.机器，机械装置，机械般工作的人；v.以机器制造；（计算机）机器,machine,[məˈʃi:n],http://sound.yywz123.com/qsbdcword/m/machine.mp3
n.领导者；指挥者,leader,[ˈli:də(r)],http://sound.yywz123.com/qsbdcword/l/leader.mp3
adj.无趣的，烦人的，无聊的，不感兴趣的,bored,[bɔ:d],http://sound.yywz123.com/qsbdcword/b/bored.mp3
n.敲，敲打；vt./vi.敲击，互撞，攻击,knock,[nɒk],http://sound.yywz123.com/qsbdcword/k/knock.mp3
n.原因，理由，理智，道理；v.劝说，推理,reason,[ˈri:zn],http://sound.yywz123.com/qsbdcword/r/reason.mp3
n.韩国人，韩国语文；adj.韩国人的，韩国语文的,Korean,[kə'rɪən],http://sound.yywz123.com/qsbdcword/K/Korean.mp3
prep.在…期间，在…时候,during,[ˈdjʊərɪŋ],http://sound.yywz123.com/qsbdcword/d/during.mp3
vt. 开发；进步；使成长；使显影 vi. 发育；生长；进化；显露,develop,[dɪˈveləp],http://sound.yywz123.com/qsbdcword/d/develop.mp3
n.现代人，有思想的人；adj.现代的，时髦的,modern,[ˈmɒdn],http://sound.yywz123.com/qsbdcword/m/modern.mp3
adj.个人的，私人的；本人的；身体的，容貌的,personal,[ˈpɜ:sənl],http://sound.yywz123.com/qsbdcword/p/personal.mp3
vi.返回，回来；送还；回复，恢复；vt.归还，送还；n.返回，归来；偿还，归还；回复,return,[rɪˈtɜ:n],http://sound.yywz123.com/qsbdcword/r/return.mp3
n.渥太华(加拿大首都),Ottawa,['ɒtəwə],http://sound.yywz123.com/qsbdcword/O/Ottawa.mp3
adj.单独的，孤独的；adv.单独地，独自地；仅仅,alone,[əˈləʊn],http://sound.yywz123.com/qsbdcword/a/alone.mp3
n.德国,Germany,['dʒɜ:mənɪ],http://sound.yywz123.com/qsbdcword/G/Germany.mp3
n.土耳其，火鸡,turkey,[ˈtɜ:ki],http://sound.yywz123.com/qsbdcword/t/turkey.mp3
vi.同意，赞成，承认，适合；vt.同意,agree,[əˈgri:],http://sound.yywz123.com/qsbdcword/a/agree.mp3
vi./vt.决定；下决心,decide,[dɪˈsaɪd],http://sound.yywz123.com/qsbdcword/d/decide.mp3
vi. 继续，延续；仍旧，连续 vt. 继续说…；使…继续；使…延长,continue,[kənˈtɪnju:],http://sound.yywz123.com/qsbdcword/c/continue.mp3
n.物理学；物理过程,physics,[ˈfɪzɪks],http://sound.yywz123.com/qsbdcword/p/physics.mp3
adj.诚实的；真诚的,honest,[ˈɒnɪst],http://sound.yywz123.com/qsbdcword/h/honest.mp3
adj.受欢迎的；流行的；通俗的,popular,[ˈpɒpjələ(r)],http://sound.yywz123.com/qsbdcword/p/popular.mp3
vt. 招待，供应；为…服务；对…有用；可作…用 vi. 服役，服务；适合，足够；发球；招待，侍候 n. 发球，轮到发球,serve,[sɜ:v],http://sound.yywz123.com/qsbdcword/s/serve.mp3
adv.第二，其次,secondly,[ˈsekəndli],http://sound.yywz123.com/qsbdcword/s/secondly.mp3
n.尺寸，大小；v.按大小排列或分类,size,[saɪz],http://sound.yywz123.com/qsbdcword/s/size.mp3
adj.苗条的，纤细的；薄的；微小的,slim,[slɪm],http://sound.yywz123.com/qsbdcword/s/slim.mp3
adj.直的；连续的；整齐的；adv.直地；坦率地；立即；n.直线,straight,[streɪt],http://sound.yywz123.com/qsbdcword/s/straight.mp3
n.竞赛，比赛；竞争,competition,[ˌkɒmpəˈtɪʃn],http://sound.yywz123.com/qsbdcword/c/competition.mp3
vt. 浪费；使沉溺于；使迷路；遗失；错过 vi. 失败；受损失,lose,[lu:z],http://sound.yywz123.com/qsbdcword/l/lose.mp3
n.取出，砰然声，流行乐曲；adj.流行的，热门的，通俗的；v.取出，发出爆裂声，突然伸出,pop,[pɒp],http://sound.yywz123.com/qsbdcword/p/pop.mp3
n.奖，奖品，战利品；v.珍视，捕获,prize,[praɪz],http://sound.yywz123.com/qsbdcword/p/prize.mp3
n.难题，拼字（图）游戏,puzzle,[ˈpʌzl],http://sound.yywz123.com/qsbdcword/p/puzzle.mp3
adv.两次；两倍,twice,[twaɪs],http://sound.yywz123.com/qsbdcword/t/twice.mp3
adj.整整的；全部的；完整的,whole,[həʊl],http://sound.yywz123.com/qsbdcword/w/whole.mp3
adj.法国(人)的，法语的；n.法语；vt.剁肉，蔬菜切成长条,French,[frentʃ],http://sound.yywz123.com/qsbdcword/F/French.mp3
adj.德国的，德国人的，德语的；n.德国人，德语,German,[ˈdʒɜ:mən],http://sound.yywz123.com/qsbdcword/G/German.mp3
n.日本人；日语；日文；adj.日本的；日本语的,Japanese,[ˌdʒæpə'ni:z],http://sound.yywz123.com/qsbdcword/J/Japanese.mp3
n.和平；和睦；安宁,peace,[pi:s],http://sound.yywz123.com/qsbdcword/p/peace.mp3
n.画家；艺术家,artist,[ˈɑ:tɪst],http://sound.yywz123.com/qsbdcword/a/artist.mp3
n.亚洲,Asia,[ˈeɪʒə],http://sound.yywz123.com/qsbdcword/A/Asia.mp3
vbl.看见(see的过去式)；n.锯；v.用锯子锯,saw,[sɔ:],http://sound.yywz123.com/qsbdcword/s/saw.mp3
vt.带，载(take的过去式),took,[tʊk],http://sound.yywz123.com/qsbdcword/t/took.mp3
adj.传统的，惯例的,traditional,[trəˈdɪʃənl],http://sound.yywz123.com/qsbdcword/t/traditional.mp3
a.真实，不假的；忠实，可靠的；正确无误的,true,[tru:],http://sound.yywz123.com/qsbdcword/t/true.mp3
vt.赢得(为win的过去式),won,[wʌn],http://sound.yywz123.com/qsbdcword/w/won.mp3
n.日记，日记簿,diary,[ˈdaɪəri],http://sound.yywz123.com/qsbdcword/d/diary.mp3
v.动词forget的过去式，忘记，遗漏，轻忽,forgot,[fəˈgɒt],http://sound.yywz123.com/qsbdcword/f/forgot.mp3
n.东欧或亚洲产的大颊的鼠类仓鼠,hamster,[ˈhæmstə(r)],http://sound.yywz123.com/qsbdcword/h/hamster.mp3
n.去，离去，地面(或道路)的状况，工作情况；(复数形式）goings: 行为；adj.进行中的，流行的，现存的,going,[ˈgəʊɪŋ],http://sound.yywz123.com/qsbdcword/g/going.mp3
n.内部，内脏，内幕；adj.内部的，秘密的，户内的；prep.在...之内,inside,[ˌɪnˈsaɪd],http://sound.yywz123.com/qsbdcword/i/inside.mp3
n.紧抱，拥抱；v.紧抱，固执,hug,[hʌg],http://sound.yywz123.com/qsbdcword/h/hug.mp3
n.小猫,kitten,[ˈkɪtn],http://sound.yywz123.com/qsbdcword/k/kitten.mp3
n.订单；命令；n.顺序，整齐；勋章；阶级，决议；vt.命令； 调整；定购,order,[ˈɔ:də(r)],http://sound.yywz123.com/qsbdcword/o/order.mp3
vt. 提高；筹集；养育；升起 vi. 上升,raise,[reɪz],http://sound.yywz123.com/qsbdcword/r/raise.mp3
n.冰箱,refrigerator,[rɪˈfrɪdʒəreɪtə(r)],http://sound.yywz123.com/qsbdcword/r/refrigerator.mp3
adj.吃惊的，吓坏的，惊慌的，,scared,[skeəd],http://sound.yywz123.com/qsbdcword/s/scared.mp3
adj. 酸的；酸腐的；刻薄的；vt./vi. 变酸；发坏；发酵,sour,[ˈsaʊə(r)],http://sound.yywz123.com/qsbdcword/s/sour.mp3
n.（旅行用的）小提箱，衣箱,suitcase,[ˈsu:tkeɪs],http://sound.yywz123.com/qsbdcword/s/suitcase.mp3
n.树叶，花瓣； leaf 的复数； leave 的单数第三人称现在式,leaves,[li:vz],http://sound.yywz123.com/qsbdcword/l/leaves.mp3
adv.可能，也许,possibly,[ˈpɒsəbli],http://sound.yywz123.com/qsbdcword/p/possibly.mp3
n.拉，拖，拉绳；vi.拔，拉，拖；vt.拉,pull,[pʊl],http://sound.yywz123.com/qsbdcword/p/pull.mp3
n.蜘蛛；三角架,spider,[ˈspaɪdə(r)],http://sound.yywz123.com/qsbdcword/s/spider.mp3
n.烹调；烹饪,cooking,[ˈkʊkɪŋ],http://sound.yywz123.com/qsbdcword/c/cooking.mp3
n.句子；判决，宣判 vt.宣判，判决,sentence,[ˈsentəns],http://sound.yywz123.com/qsbdcword/s/sentence.mp3
n.粉笔；v.用粉笔写，记录,chalk,[tʃɔ:k],http://sound.yywz123.com/qsbdcword/c/chalk.mp3
n.玫瑰，蔷薇；v.(rise的过去式)起立，上升，升起,rose,[rəʊz],http://sound.yywz123.com/qsbdcword/r/rose.mp3
n.百合，百合花，睡莲,lily,[ˈlɪli],http://sound.yywz123.com/qsbdcword/l/lily.mp3
n.向日葵,sunflower,[ˈsʌnflaʊə(r)],http://sound.yywz123.com/qsbdcword/s/sunflower.mp3
n.杀人者，杀人犯，杀手，屠杀者,killer,[ˈkɪlə(r)],http://sound.yywz123.com/qsbdcword/k/killer.mp3
n.擦拭，用力打；v.擦，消除，拭去,wipe,[waɪp],http://sound.yywz123.com/qsbdcword/w/wipe.mp3
adj.关闭的，合拢的，围绕的；v.关上，闭起，幽禁；vbl.关上，闭起，幽禁,shut,[ʃʌt],http://sound.yywz123.com/qsbdcword/s/shut.mp3
adj.每日的，日常的；adv.每日地，日常地；n.日报,daily,[ˈdeɪli],http://sound.yywz123.com/qsbdcword/d/daily.mp3
n.生活；生命,life,[laɪf],http://sound.yywz123.com/qsbdcword/l/life.mp3
n.双胞胎中一人，一对中的一个；adj.双胞胎的，一对的，相似的；vi.生双胞胎,twin,[twɪn],http://sound.yywz123.com/qsbdcword/t/twin.mp3
vt.借，借入，借用；vi.借,borrow,[ˈbɒrəʊ],http://sound.yywz123.com/qsbdcword/b/borrow.mp3
adj.远的；休假的，空闲的；adv.走开，出发，隔断；prep.离开，脱落，在...之外,off,[ɒf],http://sound.yywz123.com/qsbdcword/o/off.mp3
n.展览；展览会,exhibition,[ˌeksɪˈbɪʃn],http://sound.yywz123.com/qsbdcword/e/exhibition.mp3
n.写，写作；著作，文学作品,writing,[ˈraɪtɪŋ],http://sound.yywz123.com/qsbdcword/w/writing.mp3
n.问题；难题,problem,[ˈprɒbləm],http://sound.yywz123.com/qsbdcword/p/problem.mp3
adj.如此的，这样的；pron.这样的；adv.如此地,such,[sʌtʃ],http://sound.yywz123.com/qsbdcword/s/such.mp3
（=Thanksgiving Day）感恩节；n.感谢；感恩,Thanksgiving,[ˌθæŋks'ɡɪvɪŋ],http://sound.yywz123.com/qsbdcword/T/Thanksgiving.mp3
adj.任一，两方的；prep.任一，随便任一个；conj.或，也,either,[ˈaɪðə(r)],http://sound.yywz123.com/qsbdcword/e/either.mp3
n.四分之一；num.第四,fourth,[fɔ:θ],http://sound.yywz123.com/qsbdcword/f/fourth.mp3
num.第五；n.五分之一,fifth,[fɪfθ],http://sound.yywz123.com/qsbdcword/f/fifth.mp3
n.八分之一；num.第八,eighth,[eɪtθ],http://sound.yywz123.com/qsbdcword/e/eighth.mp3
adj.第九，九分之一,ninth,[naɪnθ],http://sound.yywz123.com/qsbdcword/n/ninth.mp3
num.第十二；n.十二分之一,twelfth,[twelfθ],http://sound.yywz123.com/qsbdcword/t/twelfth.mp3
n.二十分之一；num./adj.第二十,twentieth,['twentɪəθ],http://sound.yywz123.com/qsbdcword/t/twentieth.mp3
n.蜂蜜，甜蜜，爱人；adj.蜂蜜似的，甜蜜的，甘美的；vt.加蜜使甜,honey,[ˈhʌni],http://sound.yywz123.com/qsbdcword/h/honey.mp3
vt.隐藏；躲避；遮蔽，覆盖；vi.隐瞒；遮住；遮挡；n.兽皮,hide,[haɪd],http://sound.yywz123.com/qsbdcword/h/hide.mp3
n.秘密；adj.秘密的,secret,[ˈsi:krət],http://sound.yywz123.com/qsbdcword/s/secret.mp3
n.（口语）炸土豆条（片）,chips,[tʃɪps],http://sound.yywz123.com/qsbdcword/c/chips.mp3
(Bill)比尔(男名)；n.帐单，钞票，票据，清单；议案，法案；广告；鸟嘴，喙；vt.开帐单，用海报宣传，把...列成表,bill,[bɪl],http://sound.yywz123.com/qsbdcword/b/bill.mp3
n.（pl.cookies）小甜饼；饼干；小甜点；甜面包,cookie,[ˈkʊki],http://sound.yywz123.com/qsbdcword/c/cookie.mp3
n.女服务员；女侍者,waitress,[ˈweɪtrəs],http://sound.yywz123.com/qsbdcword/w/waitress.mp3
n.书架，书橱,bookcase,[ˈbʊkkeɪs],http://sound.yywz123.com/qsbdcword/b/bookcase.mp3
adj.巨大的，庞大的,huge,[hju:dʒ],http://sound.yywz123.com/qsbdcword/h/huge.mp3
n.（英）中小学校长,headmaster,[ˌhedˈmɑ:stə(r)],http://sound.yywz123.com/qsbdcword/h/headmaster.mp3
n.心，中心，要点；v.鼓起勇气，激励,heart,[hɑ:t],http://sound.yywz123.com/qsbdcword/h/heart.mp3
n.边，旁边；面，侧面,side,[saɪd],http://sound.yywz123.com/qsbdcword/s/side.mp3
n.最主要者；adj.主要的，初期的，根本的,primary,[ˈpraɪməri],http://sound.yywz123.com/qsbdcword/p/primary.mp3
n.饼图，派，馅饼；杂乱；喜鹊；爱说话的人；vt.弄乱,pie,[paɪ],http://sound.yywz123.com/qsbdcword/p/pie.mp3
n.忠告，建议，劝告,advice,[ədˈvaɪs],http://sound.yywz123.com/qsbdcword/a/advice.mp3
adj.发疯的，荒唐的，古怪的；(about)狂热爱好的,crazy,[ˈkreɪzi],http://sound.yywz123.com/qsbdcword/c/crazy.mp3
n.李子，梅子,plum,[plʌm],http://sound.yywz123.com/qsbdcword/p/plum.mp3
n.(昵称)姑；姨；伯母；婶；舅母,aunty,['æntɪ],http://sound.yywz123.com/qsbdcword/a/aunty.mp3
n.文化，教养，种植；vt.培养,culture,[ˈkʌltʃə(r)],http://sound.yywz123.com/qsbdcword/c/culture.mp3
n.不同；差异；区别,difference,[ˈdɪfrəns],http://sound.yywz123.com/qsbdcword/d/difference.mp3
n.自动扶梯,escalator,[ˈeskəleɪtə(r)],http://sound.yywz123.com/qsbdcword/e/escalator.mp3
adv.几乎，差不多,almost,[ˈɔ:lməʊst],http://sound.yywz123.com/qsbdcword/a/almost.mp3
n. 浪费；废物；荒地；损耗；地面风化物 vt. 浪费；消耗；使荒芜 vi. 浪费；变消瘦；挥霍钱财,waste,[weɪst],http://sound.yywz123.com/qsbdcword/w/waste.mp3
n.提及，说起；v.提到，谈到；vt.说起，提到,mention,[ˈmenʃn],http://sound.yywz123.com/qsbdcword/m/mention.mp3
n.情人，恋人；爱好者,lover,[ˈlʌvə(r)],http://sound.yywz123.com/qsbdcword/l/lover.mp3
n.因特网；互联网络,internet,['intənet],http://sound.yywz123.com/qsbdcword/i/internet.mp3
n.价格，代价，价值；vt.定格，标价，比较价格,price,[praɪs],http://sound.yywz123.com/qsbdcword/p/price.mp3
adj.更少的，更小的；adv.更少地，更小地；n.少量，次要；prep.减,less,[les],http://sound.yywz123.com/qsbdcword/l/less.mp3
n.愉快，激励，欢呼；v.加油，鼓舞，快活起来,cheer,[tʃɪə(r)],http://sound.yywz123.com/qsbdcword/c/cheer.mp3
n.罐，壶；v.把...装罐,pot,[pɒt],http://sound.yywz123.com/qsbdcword/p/pot.mp3
adv.也许，可能,perhaps,[pəˈhæps],http://sound.yywz123.com/qsbdcword/p/perhaps.mp3
adj.傻的，愚蠢的,silly,[ˈsɪli],http://sound.yywz123.com/qsbdcword/s/silly.mp3
vt. 支付，付；偿还，补偿；给予 vi. 付款；偿还 n. 工资，薪水；付款；报答,pay,[peɪ],http://sound.yywz123.com/qsbdcword/p/pay.mp3
n.梯子，阶梯，梯状物,ladder,[ˈlædə(r)],http://sound.yywz123.com/qsbdcword/l/ladder.mp3
adv.将近，几乎，差不多,nearly,[ˈnɪəli],http://sound.yywz123.com/qsbdcword/n/nearly.mp3
n.错误，误会；v.犯错，误认,mistake,[mɪˈsteɪk],http://sound.yywz123.com/qsbdcword/m/mistake.mp3
n.柏林(德国城市),Berlin,[bɜ:ˈlɪn],http://sound.yywz123.com/qsbdcword/B/Berlin.mp3
n.盖子，覆盖物；v.覆盖…，扩及，掩饰,cover,[ˈkʌvə(r)],http://sound.yywz123.com/qsbdcword/c/cover.mp3
vt./vi.举动；举止；行为表现,behave,[bɪˈheɪv],http://sound.yywz123.com/qsbdcword/b/behave.mp3
n.组合，集合，设定；一套，一副，一局比赛；v.放置，设定；(太阳)落下去,set,[set],http://sound.yywz123.com/qsbdcword/s/set.mp3
vt. 悬挂，垂下；装饰；绞死；使悬而未决 vi. 悬着，垂下；被绞死；悬而不决,hang,[hæŋ],http://sound.yywz123.com/qsbdcword/h/hang.mp3
n.教堂，礼拜堂；教会,church,[tʃɜ:tʃ],http://sound.yywz123.com/qsbdcword/c/church.mp3
n.宴请，款待，请客；vt.视为，对待，论述，治疗，款待；vi.交涉，谈判，协商，款待，作东,treat,[tri:t],http://sound.yywz123.com/qsbdcword/t/treat.mp3
adj.不吉利的，不祥的，不幸的,unlucky,[ʌnˈlʌki],http://sound.yywz123.com/qsbdcword/u/unlucky.mp3
adv.已经,already,[ɔ:lˈredi],http://sound.yywz123.com/qsbdcword/a/already.mp3
adj.不平常的，异常的；与众不同的，独特的,unusual,[ʌnˈju:ʒuəl],http://sound.yywz123.com/qsbdcword/u/unusual.mp3
conj.当…的时候；而；虽然；尽管 n.一会儿,while,[waɪl],http://sound.yywz123.com/qsbdcword/w/while.mp3
n.诡计，欺诈，谋略，恶作剧；癖好；决窍；vt.戏弄，欺骗，装饰；vi. 哄骗,trick,[trɪk],http://sound.yywz123.com/qsbdcword/t/trick.mp3
n.学习者；初学者,learner,[ˈlɜ:nə(r)],http://sound.yywz123.com/qsbdcword/l/learner.mp3
n.匆促，冲进，急流，灯心草；vi. 冲，奔，闯，赶紧，匆促行事，涌现；vt.使冲,rush,[rʌʃ],http://sound.yywz123.com/qsbdcword/r/rush.mp3
n.田地，田野；adj.野外的，田间的,field,[fi:ld],http://sound.yywz123.com/qsbdcword/f/field.mp3
n.通知，布告；注意，认识；vt.看到，注意到,notice,[ˈnəʊtɪs],http://sound.yywz123.com/qsbdcword/n/notice.mp3
n.健康；健康状况,health,[helθ],http://sound.yywz123.com/qsbdcword/h/health.mp3
vi. 信任；料想；笃信宗教 vt. 相信；认为；信任,believe,[bɪˈli:v],http://sound.yywz123.com/qsbdcword/b/believe.mp3
adv.不管怎样；无论如何,anyway,[ˈeniweɪ],http://sound.yywz123.com/qsbdcword/a/anyway.mp3
pron.你自己,yourself,[jɔ:ˈself],http://sound.yywz123.com/qsbdcword/y/yourself.mp3
pron.她自己,herself,[hɜ:ˈself],http://sound.yywz123.com/qsbdcword/h/herself.mp3
n.贼；小偷,thief,[θi:f],http://sound.yywz123.com/qsbdcword/t/thief.mp3
n.实验室,lab,[læb],http://sound.yywz123.com/qsbdcword/l/lab.mp3
n.苦恼，麻烦；故障；动乱；vt.麻烦 vi.费神,trouble,[ˈtrʌbl],http://sound.yywz123.com/qsbdcword/t/trouble.mp3
pron.每人，人人(=everyone),everybody,[ˈevribɒdi],http://sound.yywz123.com/qsbdcword/e/everybody.mp3
n.中心，中央；vi.居中；vt.使集中,center,['sentə],http://sound.yywz123.com/qsbdcword/c/center.mp3
adj.附近的；adv.在附近；prep.在...附近,nearby,[ˌnɪəˈbaɪ],http://sound.yywz123.com/qsbdcword/n/nearby.mp3
n.新加坡,Singapore,[ˌsɪŋgə'pɔ:],http://sound.yywz123.com/qsbdcword/S/Singapore.mp3
n.梦；梦想；v.做梦；向往,dream,[dri:m],http://sound.yywz123.com/qsbdcword/d/dream.mp3
n.意大利,Italy,['ɪtəlɪ],http://sound.yywz123.com/qsbdcword/I/Italy.mp3
adj.极好的；优秀的,excellent,[ˈeksələnt],http://sound.yywz123.com/qsbdcword/e/excellent.mp3
vt. 讨论；论述，辩论,discuss,[dɪˈskʌs],http://sound.yywz123.com/qsbdcword/d/discuss.mp3
n.英镑(英国货币单位，符号为￡),pound,[paʊnd],http://sound.yywz123.com/qsbdcword/p/pound.mp3
n.自由，自主,freedom,[ˈfri:dəm],http://sound.yywz123.com/qsbdcword/f/freedom.mp3
adj.粗鲁的；无礼的,rude,[ru:d],http://sound.yywz123.com/qsbdcword/r/rude.mp3
n.故乡；家乡,hometown,[ˈhəʊmtaʊn],http://sound.yywz123.com/qsbdcword/h/hometown.mp3
