interpret,name,phonetic,sound
n.(有嘴和柄的)大水罐；(棒球)投手,pitcher,[ˈpɪtʃə(r)],http://sound.yywz123.com/qsbdcword/p/pitcher.mp3
adj.生锈的；锈色的；荒废了的,rusty,[ˈrʌsti],http://sound.yywz123.com/qsbdcword/r/rusty.mp3
n.黄蜂，蚂蜂,wasp,[wɒsp],http://sound.yywz123.com/qsbdcword/w/wasp.mp3
vt.&vi.呕吐，作呕；n.呕吐物，吐出物,vomit,[ˈvɒmɪt],http://sound.yywz123.com/qsbdcword/v/vomit.mp3
vt.&vi.(使)悬荡，(使)悬垂,dangle,[ˈdæŋgl],http://sound.yywz123.com/qsbdcword/d/dangle.mp3
n.欺骗，欺诈；骗局，诡计,deception,[dɪˈsepʃn],http://sound.yywz123.com/qsbdcword/d/deception.mp3
n.信条；信念，纲领,creed,[kri:d],http://sound.yywz123.com/qsbdcword/c/creed.mp3
adj.嘶哑的，沙哑的,hoarse,[hɔ:s],http://sound.yywz123.com/qsbdcword/h/hoarse.mp3
n.(文学、艺术等的)类型，体裁，风格,genre,['ʒɒ̃rə],http://sound.yywz123.com/qsbdcword/g/genre.mp3
adj.触觉的，有触觉的，能触知的,tactile,[ˈtæktaɪl],http://sound.yywz123.com/qsbdcword/t/tactile.mp3
n.民族主义；种族歧视(意识),racism,[ˈreɪsɪzəm],http://sound.yywz123.com/qsbdcword/r/racism.mp3
n.宝石，珠宝；受爱戴的人 [同]jewel,gem,[dʒem],http://sound.yywz123.com/qsbdcword/g/gem.mp3
adj.燃烧着的，火红的；暴躁的；激烈的,fiery,[ˈfaɪəri],http://sound.yywz123.com/qsbdcword/f/fiery.mp3
adj.花岗岩，花岗石,granite,[ˈgrænɪt],http://sound.yywz123.com/qsbdcword/g/granite.mp3
n.溶化；熔解；熔化状态，熔和；熔接,fusion,[ˈfju:ʒn],http://sound.yywz123.com/qsbdcword/f/fusion.mp3
adj.(吸毒等)使成瘾的，成为习惯的,addictive,[əˈdɪktɪv],http://sound.yywz123.com/qsbdcword/a/addictive.mp3
n.(由风吹积而成的)沙丘,dune,[dju:n],http://sound.yywz123.com/qsbdcword/d/dune.mp3
n.快速的轻打，轻打声，弹开；vt.&vi.轻弹，轻轻拂去，忽然摇动,flick,[flɪk],http://sound.yywz123.com/qsbdcword/f/flick.mp3
n.一千年，千禧年；太平盛世,millennium,[mɪˈleniəm],http://sound.yywz123.com/qsbdcword/m/millennium.mp3
adj.不毛的，不孕的，无菌的，枯燥的，贫瘠的,sterile,[ˈsteraɪl],http://sound.yywz123.com/qsbdcword/s/sterile.mp3
adj.城郊的，在郊区的,suburban,[səˈbɜ:bən],http://sound.yywz123.com/qsbdcword/s/suburban.mp3
n.分析家，化验员；心理分析学家,analyst,[ˈænəlɪst],http://sound.yywz123.com/qsbdcword/a/analyst.mp3
n.减除，扣除，减除额；推论，推理，演绎,deduction,[dɪˈdʌkʃn],http://sound.yywz123.com/qsbdcword/d/deduction.mp3
n.大树枝，主枝,bough,[baʊ],http://sound.yywz123.com/qsbdcword/b/bough.mp3
n.(悬崖、河流等的)边缘，边沿,brink,[brɪŋk],http://sound.yywz123.com/qsbdcword/b/brink.mp3
vt.没收(私人财产)，把…充公；adj.被没收的,confiscate,[ˈkɒnfɪskeɪt],http://sound.yywz123.com/qsbdcword/c/confiscate.mp3
n.(军)火炮，大炮；炮兵(部队),artillery,[ɑ:ˈtɪləri],http://sound.yywz123.com/qsbdcword/a/artillery.mp3
vt.诱骗，引诱，怂恿,entice,[ɪnˈtaɪs],http://sound.yywz123.com/qsbdcword/e/entice.mp3
adj.平滑的；有光泽的,glossy,[ˈglɒsi],http://sound.yywz123.com/qsbdcword/g/glossy.mp3
adj.求知欲强的，好奇的，好寻根究底的,inquisitive,[ɪnˈkwɪzətɪv],http://sound.yywz123.com/qsbdcword/i/inquisitive.mp3
adj.好客的；宽容的；有利的，适宜的,hospitable,[hɒˈspɪtəbl],http://sound.yywz123.com/qsbdcword/h/hospitable.mp3
n.神话，神话学，神话集,mythology,[mɪˈθɒlədʒi],http://sound.yywz123.com/qsbdcword/m/mythology.mp3
n.唾液，口水,saliva,[səˈlaɪvə],http://sound.yywz123.com/qsbdcword/s/saliva.mp3
vt.重申，反复地说,reiterate,[riˈɪtəreɪt],http://sound.yywz123.com/qsbdcword/r/reiterate.mp3
vi.急拉，抽动，痉挛，抽搐；vt. 使抽动；攫取；猛拉；n.扯，阵痛，痉挛,twitch,[twɪtʃ],http://sound.yywz123.com/qsbdcword/t/twitch.mp3
n.新闻工作，报业,journalism,[ˈdʒɜ:nəlɪzəm],http://sound.yywz123.com/qsbdcword/j/journalism.mp3
adj.一心一意的；献身的；热诚的,dedicated,[ˈdedɪkeɪtɪd],http://sound.yywz123.com/qsbdcword/d/dedicated.mp3
n.糖尿病,diabetes,[ˌdaɪəˈbi:ti:z],http://sound.yywz123.com/qsbdcword/d/diabetes.mp3
vt.&vi.即兴创作；临时准备，临时凑成,improvise,[ˈɪmprəvaɪz],http://sound.yywz123.com/qsbdcword/i/improvise.mp3
n.营养不良,malnutrition,[ˌmælnju:ˈtrɪʃn],http://sound.yywz123.com/qsbdcword/m/malnutrition.mp3
n.暗示，间接提示,allusion,[əˈlu:ʒn],http://sound.yywz123.com/qsbdcword/a/allusion.mp3
n.逃避，偷漏(税),evasion,[ɪˈveɪʒn],http://sound.yywz123.com/qsbdcword/e/evasion.mp3
n.指标；指示物，指示者；指示器,indicator,[ˈɪndɪkeɪtə(r)],http://sound.yywz123.com/qsbdcword/i/indicator.mp3
n.食物品尝家；adj.出于美食家之手的,gourmet,[ˈgʊəmeɪ],http://sound.yywz123.com/qsbdcword/g/gourmet.mp3
adj.充满…的，伴有(危险等)的；忧虑的,fraught,[frɔ:t],http://sound.yywz123.com/qsbdcword/f/fraught.mp3
n.路障，栅栏，障碍；vt.设路障挡住,barricade,[ˌbærɪˈkeɪd],http://sound.yywz123.com/qsbdcword/b/barricade.mp3
vt.打破；vi.爆裂；n.半身像；胸部,bust,[bʌst],http://sound.yywz123.com/qsbdcword/b/bust.mp3
vt.强化防御，为…设防；加强，强化；vi.筑防御工事,fortify,[ˈfɔ:tɪfaɪ],http://sound.yywz123.com/qsbdcword/f/fortify.mp3
n.疾走，慢跑；n.老太婆；现成译本；(复数）trots:腹泻（与the 连用）；v.小跑，快步走，赶紧,trot,[trɒt],http://sound.yywz123.com/qsbdcword/t/trot.mp3
n.剧痛，悲痛，苦闷；vt.使剧痛，折磨,pang,[pæŋ],http://sound.yywz123.com/qsbdcword/p/pang.mp3
vt.劝阻，阻止,dissuade,[dɪˈsweɪd],http://sound.yywz123.com/qsbdcword/d/dissuade.mp3
adj.谨慎的，细心的,chary,[ˈtʃeəri],http://sound.yywz123.com/qsbdcword/c/chary.mp3
n.神谕，神谕处，预言,oracle,[ˈɒrəkl],http://sound.yywz123.com/qsbdcword/o/oracle.mp3
adj.自满的；自鸣得意的,complacent,[kəmˈpleɪsnt],http://sound.yywz123.com/qsbdcword/c/complacent.mp3
vi.恢复，复归，回到；vt.使回复原状,revert,[rɪˈvɜ:t],http://sound.yywz123.com/qsbdcword/r/revert.mp3
n.优惠；免除；豁免，豁免权,immunity,[ɪˈmju:nəti],http://sound.yywz123.com/qsbdcword/i/immunity.mp3
n.饼屑，面包屑，小量,crumb,[krʌm],http://sound.yywz123.com/qsbdcword/c/crumb.mp3
vt.丧失；n.罚金，罚款，没收物,forfeit,[ˈfɔ:fɪt],http://sound.yywz123.com/qsbdcword/f/forfeit.mp3
n.骚动，动乱,commotion,[kəˈməʊʃn],http://sound.yywz123.com/qsbdcword/c/commotion.mp3
vt.长大得使…不再适用；成长得不再要,outgrow,[ˌaʊtˈgrəʊ],http://sound.yywz123.com/qsbdcword/o/outgrow.mp3
n.大蓬车；活动房屋,caravan,[ˈkærəvæn],http://sound.yywz123.com/qsbdcword/c/caravan.mp3
vt.恳求，祈求；变魔术，变戏法；vi.施魔法；变魔术,conjure,[ˈkʌndʒə(r)],http://sound.yywz123.com/qsbdcword/c/conjure.mp3
adj.富有魅力的；美丽动人的；令人向往的,glamorous,[ˈglæmərəs],http://sound.yywz123.com/qsbdcword/g/glamorous.mp3
n.牡蛎；沉默寡言的人,oyster,[ˈɔɪstə(r)],http://sound.yywz123.com/qsbdcword/o/oyster.mp3
adj.大学毕业后的，大学研究院的；n.研究生,postgraduate,[ˌpəʊstˈgrædʒuət],http://sound.yywz123.com/qsbdcword/p/postgraduate.mp3
vt.校正，校对,proofread,['pru:fri:d],http://sound.yywz123.com/qsbdcword/p/proofread.mp3
adj.外科的，外科医生的，手术上的,surgical,[ˈsɜ:dʒɪkl],http://sound.yywz123.com/qsbdcword/s/surgical.mp3
n.(tumor)(肿)瘤，肿块,tumour,[ˈtju:mə(r)],http://sound.yywz123.com/qsbdcword/t/tumour.mp3
vt.建立殖民地，拓殖；定居，居于；vi.开拓殖民地；移居于殖民地,colonize,[ˈkɒlənaɪz],http://sound.yywz123.com/qsbdcword/c/colonize.mp3
n.无罪；天真；无害,innocence,[ˈɪnəsns],http://sound.yywz123.com/qsbdcword/i/innocence.mp3
adj.不可靠的，有暗藏的危险的；adj.背叛的，背信弃义的,treacherous,[ˈtretʃərəs],http://sound.yywz123.com/qsbdcword/t/treacherous.mp3
vt.引起，激动，煽动,incite,[ɪnˈsaɪt],http://sound.yywz123.com/qsbdcword/i/incite.mp3
adj.流浪的；游牧的,nomadic,[nəʊ'mædɪk],http://sound.yywz123.com/qsbdcword/n/nomadic.mp3
adj.多国的，多种国籍的；n.多国籍公司，跨国公司,multinational,[ˌmʌltiˈnæʃnəl],http://sound.yywz123.com/qsbdcword/m/multinational.mp3
n.怀孕，怀孕期,pregnancy,[ˈpregnənsi],http://sound.yywz123.com/qsbdcword/p/pregnancy.mp3
vi.震颤，颤动；(急速强烈地)跳动，搏动；n.悸动，脉搏,throb,[θrɒb],http://sound.yywz123.com/qsbdcword/t/throb.mp3
n.托管地；命令，指示,mandate,[ˈmændeɪt],http://sound.yywz123.com/qsbdcword/m/mandate.mp3
n.壁龛；合适的职务(环境、位置等),niche,[nɪtʃ],http://sound.yywz123.com/qsbdcword/n/niche.mp3
n.修道院，僧院，寺院,monastery,[ˈmɒnəstri],http://sound.yywz123.com/qsbdcword/m/monastery.mp3
n.失败，未达到预期的结果；流产,miscarriage,[ˈmɪskærɪdʒ],http://sound.yywz123.com/qsbdcword/m/miscarriage.mp3
n.迷宫；难解的事物；迷路,labyrinth,[ˈlæbərɪnθ],http://sound.yywz123.com/qsbdcword/l/labyrinth.mp3
adj.分子的；克分子的,molecular,[mə'lekjələ(r)],http://sound.yywz123.com/qsbdcword/m/molecular.mp3
n.术语；专有名词,terminology,[ˌtɜ:mɪˈnɒlədʒi],http://sound.yywz123.com/qsbdcword/t/terminology.mp3
n.团，多数，管理；v.组织，编成团，统制,regiment,[ˈredʒɪmənt],http://sound.yywz123.com/qsbdcword/r/regiment.mp3
vt.&vi.烧焦，烤焦；高速疾驶；n.烧焦处，焦痕,scorch,[skɔ:tʃ],http://sound.yywz123.com/qsbdcword/s/scorch.mp3
n.深红色，绯红色，红衣；adj.绯红色的,scarlet,[ˈskɑ:lət],http://sound.yywz123.com/qsbdcword/s/scarlet.mp3
n.小蜡烛，尖细，渐弱；adj.尖细的；v.逐渐变小,taper,[ˈteɪpə(r)],http://sound.yywz123.com/qsbdcword/t/taper.mp3
n.缺乏，不足，萧条,scarcity,[ˈskeəsəti],http://sound.yywz123.com/qsbdcword/s/scarcity.mp3
n.饱和(状态)；浸透,saturation,[ˌsætʃəˈreɪʃn],http://sound.yywz123.com/qsbdcword/s/saturation.mp3
n.大头钉；假缝，粗缝,tack,[tæk],http://sound.yywz123.com/qsbdcword/t/tack.mp3
n.[C]沙丁鱼,sardine,[ˌsɑ:ˈdi:n],http://sound.yywz123.com/qsbdcword/s/sardine.mp3
adj.周边的，外围的,peripheral,[pəˈrɪfərəl],http://sound.yywz123.com/qsbdcword/p/peripheral.mp3
n.周边，周长，周界,perimeter,[pəˈrɪmɪtə(r)],http://sound.yywz123.com/qsbdcword/p/perimeter.mp3
n.(严重的)危险；危险的事物；vt.危及；置…于险境,peril,[ˈperəl],http://sound.yywz123.com/qsbdcword/p/peril.mp3
vt.指责，非难，斥责 [反]praise,rebuke,[rɪˈbju:k],http://sound.yywz123.com/qsbdcword/r/rebuke.mp3
n.反应器；反应堆,reactor,[riˈæktə(r)],http://sound.yywz123.com/qsbdcword/r/reactor.mp3
n.流氓；不诚实的人,rascal,[ˈrɑ:skl],http://sound.yywz123.com/qsbdcword/r/rascal.mp3
n.狂喜；全神贯注；着迷；vt.使狂喜,rapture,[ˈræptʃə(r)],http://sound.yywz123.com/qsbdcword/r/rapture.mp3
n.独特性，特色；特殊的东西；怪癖,peculiarity,[pɪˌkju:liˈærəti],http://sound.yywz123.com/qsbdcword/p/peculiarity.mp3
n.酵母；酵母片；泡沫；v.发酵；起泡沫,yeast,[ji:st],http://sound.yywz123.com/qsbdcword/y/yeast.mp3
n.(常用复数)商品，货物,ware,[weə(r)],http://sound.yywz123.com/qsbdcword/w/ware.mp3
vi.想念；怀念；渴望,yearn,[jɜ:n],http://sound.yywz123.com/qsbdcword/y/yearn.mp3
vt.使回响，使反响；vi.回响；反响；弹回；不断发生后效；adj.回响的；反射的,reverberate,[rɪˈvɜ:bəreɪt],http://sound.yywz123.com/qsbdcword/r/reverberate.mp3
adj.急躁的；过敏的；易怒的,irritable,[ˈɪrɪtəbl],http://sound.yywz123.com/qsbdcword/i/irritable.mp3
n.土墩，堤，小山；vt.筑堤，用土堆防卫；vi.积成堆,mound,[maʊnd],http://sound.yywz123.com/qsbdcword/m/mound.mp3
vi.批准，认可；n.批准，认可,assent,[əˈsent],http://sound.yywz123.com/qsbdcword/a/assent.mp3
n.清漆；vt.上清漆；粉饰,varnish,[ˈvɑ:nɪʃ],http://sound.yywz123.com/qsbdcword/v/varnish.mp3
vi./n.闪烁，摇曳，闪现,flicker,[ˈflɪkə(r)],http://sound.yywz123.com/qsbdcword/f/flicker.mp3
adj.孤寂的，单独的；唯一的,lone,[ləʊn],http://sound.yywz123.com/qsbdcword/l/lone.mp3
n.军号，号角，喇叭；vt.&vi.吹号，吹号召集,bugle,[ˈbju:gl],http://sound.yywz123.com/qsbdcword/b/bugle.mp3
n.隐士，修道者；隐居,hermit,[ˈhɜ:mɪt],http://sound.yywz123.com/qsbdcword/h/hermit.mp3
n.驴；傻瓜，蠢笨的人,ass,[æs],http://sound.yywz123.com/qsbdcword/a/ass.mp3
vt.行使，运用，支配；挥，使用(武器等),wield,[wi:ld],http://sound.yywz123.com/qsbdcword/w/wield.mp3
adj.粘滞的，粘性的,viscous,[ˈvɪskəs],http://sound.yywz123.com/qsbdcword/v/viscous.mp3
adv.一年一次，每年,annually,[ˈænjuəli],http://sound.yywz123.com/qsbdcword/a/annually.mp3
n.蛋黄，卵黄,yolk,[jəʊk],http://sound.yywz123.com/qsbdcword/y/yolk.mp3
n.轭；支配；vt.给...上轭，连接，使成配偶；vi.结合；匹配,yoke,[jəʊk],http://sound.yywz123.com/qsbdcword/y/yoke.mp3
n.利用，效用,utilization,[ˌju:təlaɪ'zeɪʃn],http://sound.yywz123.com/qsbdcword/u/utilization.mp3
vt.搔痒，胳肢；使高兴；发痒；vi.觉得痒；（东西）使人发痒；n.搔痒，发痒,tickle,[ˈtɪkl],http://sound.yywz123.com/qsbdcword/t/tickle.mp3
vt.解开，松开；解放,untie,[ʌnˈtaɪ],http://sound.yywz123.com/qsbdcword/u/untie.mp3
n.保证，许诺，事业,undertaking,[ˌʌndəˈteɪkɪŋ],http://sound.yywz123.com/qsbdcword/u/undertaking.mp3
adj.超声的；n.超声波,ultrasonic,[ˌʌltrəˈsɒnɪk],http://sound.yywz123.com/qsbdcword/u/ultrasonic.mp3
adj.节俭的；兴旺的；健壮的,thrifty,[ˈθrɪfti],http://sound.yywz123.com/qsbdcword/t/thrifty.mp3
adj.装饰的；作装饰用的；n.装饰品；观赏植物,ornamental,[ˌɔ:nəˈmentl],http://sound.yywz123.com/qsbdcword/o/ornamental.mp3
vi.漫步，漫谈，漫游；vt.漫步于；n.漫步，闲谈，蔓延,ramble,[ˈræmbl],http://sound.yywz123.com/qsbdcword/r/ramble.mp3
adj.顽固的，倔强的，不易屈服的，较难治愈的,obstinate,[ˈɒbstɪnət],http://sound.yywz123.com/qsbdcword/o/obstinate.mp3
n.食物，营养品；营养情况,nourishment,[ˈnʌrɪʃmənt],http://sound.yywz123.com/qsbdcword/n/nourishment.mp3
n.网孔，网丝，陷阱；vt.以网捕捉，啮合，匹配；vi.适合； [计算机]网络,mesh,[meʃ],http://sound.yywz123.com/qsbdcword/m/mesh.mp3
n.／adj.无，零,nought,[nɔ:t],http://sound.yywz123.com/qsbdcword/n/nought.mp3
n.寄宿，住所；(大学生的)校外宿舍,lodging,[ˈlɒdʒɪŋ],http://sound.yywz123.com/qsbdcword/l/lodging.mp3
n.烈士，殉难者；vt.杀害，折磨，牺牲,martyr,[ˈmɑ:tə(r)],http://sound.yywz123.com/qsbdcword/m/martyr.mp3
n.讲述，叙述；故事；记叙体,narration,[nəˈreɪʃn],http://sound.yywz123.com/qsbdcword/n/narration.mp3
n.恶意，怨恨，蓄意；[律]预谋,malice,[ˈmælɪs],http://sound.yywz123.com/qsbdcword/m/malice.mp3
n.漏，泄漏；泄漏物；漏出量,leakage,[ˈli:kɪdʒ],http://sound.yywz123.com/qsbdcword/l/leakage.mp3
n.车床，陶器，镟床,lathe,[leɪð],http://sound.yywz123.com/qsbdcword/l/lathe.mp3
adj.家常的，简朴的；不漂亮的,homely,[ˈhəʊmli],http://sound.yywz123.com/qsbdcword/h/homely.mp3
adj.错误的，不正确的，不准确的,inaccurate,[ɪnˈækjərət],http://sound.yywz123.com/qsbdcword/i/inaccurate.mp3
adj.运动的；动力学的,kinetic,[kɪˈnetɪk],http://sound.yywz123.com/qsbdcword/k/kinetic.mp3
vt.点燃，着火；vi.发亮；着火；激动起来,kindle,[ˈkɪndl],http://sound.yywz123.com/qsbdcword/k/kindle.mp3
n.千瓦,kilowatt,[ˈkɪləwɒt],http://sound.yywz123.com/qsbdcword/k/kilowatt.mp3
vt.乞求，恳求，哀求,implore,[ɪmˈplɔ:(r)],http://sound.yywz123.com/qsbdcword/i/implore.mp3
n.妨碍，障碍,hindrance,[ˈhɪndrəns],http://sound.yywz123.com/qsbdcword/h/hindrance.mp3
n.叮当声，韵律简单的诗句；v.使叮当作响，叮当响，押韵,jingle,[ˈdʒɪŋgl],http://sound.yywz123.com/qsbdcword/j/jingle.mp3
n.壁炉炉床，壁炉地面,hearth,[hɑ:θ],http://sound.yywz123.com/qsbdcword/h/hearth.mp3
adj.傲慢的，高傲的,haughty,[ˈhɔ:ti],http://sound.yywz123.com/qsbdcword/h/haughty.mp3
adj.勇敢的，果断的，吃苦的；耐寒的,hardy,[ˈhɑ:di],http://sound.yywz123.com/qsbdcword/h/hardy.mp3
vt.&vi.把．．．弄平，使倒伏；使(漆等)失去光泽,flatten,[ˈflætn],http://sound.yywz123.com/qsbdcword/f/flatten.mp3
n.法兰绒；法兰绒衣服,flannel,[ˈflænl],http://sound.yywz123.com/qsbdcword/f/flannel.mp3
n.散发的文字材料；救济品,handout,[ˈhændaʊt],http://sound.yywz123.com/qsbdcword/h/handout.mp3
vt.使成薄片；雪片般落下；vi.剥落；成片状剥落；n.薄片,flake,[fleɪk],http://sound.yywz123.com/qsbdcword/f/flake.mp3
n.裂开；分裂生殖,fission,[ˈfɪʃn],http://sound.yywz123.com/qsbdcword/f/fission.mp3
vt.vi.不断地啃、咬；使苦恼，折磨,gnaw,[nɔ:],http://sound.yywz123.com/qsbdcword/g/gnaw.mp3
n.注释词表；术语汇编,glossary,[ˈglɒsəri],http://sound.yywz123.com/qsbdcword/g/glossary.mp3
vt.使陶醉，使入迷；使着魔，用妖术迷惑,enchant,[ɪnˈtʃɑ:nt],http://sound.yywz123.com/qsbdcword/e/enchant.mp3
n.绣花，刺绣；绣制品,embroidery,[ɪmˈbrɔɪdəri],http://sound.yywz123.com/qsbdcword/e/embroidery.mp3
n.雄辩；口才，修辞,eloquence,['eləkwəns],http://sound.yywz123.com/qsbdcword/e/eloquence.mp3
n.匪徒，歹徒，暴徒,gangster,[ˈgæŋstə(r)],http://sound.yywz123.com/qsbdcword/g/gangster.mp3
n.宗派，小集团；派别；派系斗争,faction,[ˈfækʃn],http://sound.yywz123.com/qsbdcword/f/faction.mp3
n.免职，罢官；作证；沉淀；沉淀物,deposition,[ˌdepəˈzɪʃn],http://sound.yywz123.com/qsbdcword/d/deposition.mp3
n.依靠的，依赖的，依赖他人生活者,dependant,[dɪˈpendənt],http://sound.yywz123.com/qsbdcword/d/dependant.mp3
n.土器，陶器,earthenware,[ˈɜ:θnweə(r)],http://sound.yywz123.com/qsbdcword/e/earthenware.mp3
n.栗树，栗子,chestnut,[ˈtʃesnʌt],http://sound.yywz123.com/qsbdcword/c/chestnut.mp3
n.形状损坏；变形；畸形,deformation,[ˌdi:fɔ:ˈmeɪʃn],http://sound.yywz123.com/qsbdcword/d/deformation.mp3
vt.使漂白；vi.变白；n.漂白剂,bleach,[bli:tʃ],http://sound.yywz123.com/qsbdcword/b/bleach.mp3
vt.&vi.(使)偏斜，(使)偏离，(使)转向,deflect,[dɪˈflekt],http://sound.yywz123.com/qsbdcword/d/deflect.mp3
adj.不足的，不充份的，有缺陷的,deficient,[dɪˈfɪʃnt],http://sound.yywz123.com/qsbdcword/d/deficient.mp3
n./vt.审查，审查员；删改,censor,[ˈsensə(r)],http://sound.yywz123.com/qsbdcword/c/censor.mp3
adj.装饰的，可作装饰的,decorative,[ˈdekərətɪv],http://sound.yywz123.com/qsbdcword/d/decorative.mp3
vt.把…赠与，把…授予；花费,bestow,[bɪˈstəʊ],http://sound.yywz123.com/qsbdcword/b/bestow.mp3
n.弹壳，弹药筒；(装磁带等的)盒子,cartridge,[ˈkɑ:trɪdʒ],http://sound.yywz123.com/qsbdcword/c/cartridge.mp3
n.集市，商店集中区,bazaar,[bəˈzɑ:(r)],http://sound.yywz123.com/qsbdcword/b/bazaar.mp3
n.男爵；(商业界等)巨头，大王,baron,[ˈbærən],http://sound.yywz123.com/qsbdcword/b/baron.mp3
n.广大；充足；振幅,amplitude,[ˈæmplɪtju:d],http://sound.yywz123.com/qsbdcword/a/amplitude.mp3
n.搅动；搅拌；鼓动，煽动,agitation,[ˌædʒɪˈteɪʃn],http://sound.yywz123.com/qsbdcword/a/agitation.mp3
n./v.施乐复印机，静电复印,xerox,[ˈzɪərɒks],http://sound.yywz123.com/qsbdcword/x/xerox.mp3
vt.给…接种疫苗；种牛痘,vaccinate,[ˈvæksɪneɪt],http://sound.yywz123.com/qsbdcword/v/vaccinate.mp3
n.(果实的)核，仁；(问题)的中心，核心,kernel,[ˈkɜ:nl],http://sound.yywz123.com/qsbdcword/k/kernel.mp3
n.笼头，束缚；vt.抑制，约束；动怒,bridle,[ˈbraɪdl],http://sound.yywz123.com/qsbdcword/b/bridle.mp3
n.笑柄；烟蒂；枪托；臀部；vt.用头撞或顶,butt,[bʌt],http://sound.yywz123.com/qsbdcword/b/butt.mp3
n.背离，偏离；偏差，偏向；离题,deviation,[ˌdi:viˈeɪʃn],http://sound.yywz123.com/qsbdcword/d/deviation.mp3
n.领事；执政官,consul,[ˈkɒnsl],http://sound.yywz123.com/qsbdcword/c/consul.mp3
vt.&vi.恳求，恳请,entreat,[ɪnˈtri:t],http://sound.yywz123.com/qsbdcword/e/entreat.mp3
n.(物价的)波动，涨落；周期性变动；脉动,fluctuation,[ˌflʌktʃʊ'eɪʃn],http://sound.yywz123.com/qsbdcword/f/fluctuation.mp3
n.流动；不断的改变,flux,[flʌks],http://sound.yywz123.com/qsbdcword/f/flux.mp3
vt.&vi.(使)烦恼；(使)焦急；(使)腐蚀，(使)磨损,fret,[fret],http://sound.yywz123.com/qsbdcword/f/fret.mp3
n.船身；(果、实等的)外壳；vt.去(谷物等)壳,hull,[hʌl],http://sound.yywz123.com/qsbdcword/h/hull.mp3
vt.开发票；n.发票，装货清单,invoice,[ˈɪnvɔɪs],http://sound.yywz123.com/qsbdcword/i/invoice.mp3
adj.发光的，发亮的；光明的；明白易懂的；有启发的,luminous,[ˈlu:mɪnəs],http://sound.yywz123.com/qsbdcword/l/luminous.mp3
adj.无生物的；无机的,inorganic,[ˌɪnɔ:ˈgænɪk],http://sound.yywz123.com/qsbdcword/i/inorganic.mp3
adj.无关紧要的，可忽略的，无意义的,insignificant,[ˌɪnsɪgˈnɪfɪkənt],http://sound.yywz123.com/qsbdcword/i/insignificant.mp3
n.增加，增多，倍增；增殖，繁殖；乘法,multiplication,[ˌmʌltɪplɪˈkeɪʃn],http://sound.yywz123.com/qsbdcword/m/multiplication.mp3
n.隔离者；绝缘体,insulator,[ˈɪnsjuleɪtə(r)],http://sound.yywz123.com/qsbdcword/i/insulator.mp3
n.守财奴，吝啬鬼 (adj.miserly),miser,[ˈmaɪzə(r)],http://sound.yywz123.com/qsbdcword/m/miser.mp3
vt.调整，调节(音的强弱)；变调；vi.调制，转调,modulate,[ˈmɒdjuleɪt],http://sound.yywz123.com/qsbdcword/m/modulate.mp3
adj.恰当的；贴切的；中肯的；有关的；相干的,pertinent,[ˈpɜ:tɪnənt],http://sound.yywz123.com/qsbdcword/p/pertinent.mp3
adj.巨大的；恐怖的；可耻的，丢脸的,monstrous,[ˈmɒnstrəs],http://sound.yywz123.com/qsbdcword/m/monstrous.mp3
n.荒野，沼泽；vt.(使)停泊；vi.停泊,moor,[mɔ:(r)],http://sound.yywz123.com/qsbdcword/m/moor.mp3
adj.虔诚的；道貌岸然的,pious,[ˈpaɪəs],http://sound.yywz123.com/qsbdcword/p/pious.mp3
vt.劫掠财物，掠夺；n.劫掠物，赃物；劫掠,plunder,[ˈplʌndə(r)],http://sound.yywz123.com/qsbdcword/p/plunder.mp3
adj.熟练的，精通的；n.能手，专家,proficient,[prəˈfɪʃnt],http://sound.yywz123.com/qsbdcword/p/proficient.mp3
n.禁止；禁令，禁律,prohibition,[ˌprəʊɪˈbɪʃn],http://sound.yywz123.com/qsbdcword/p/prohibition.mp3
adj.需要的，必不可少的；n.必需品,requisite,[ˈrekwɪzɪt],http://sound.yywz123.com/qsbdcword/r/requisite.mp3
adj.天生的，生来的，先天的,inborn,[ˌɪnˈbɔ:n],http://sound.yywz123.com/qsbdcword/i/inborn.mp3
adj.最重要的，最高权力的,paramount,[ˈpærəmaʊnt],http://sound.yywz123.com/qsbdcword/p/paramount.mp3
n.精神癫狂的人；疯子,maniac,[ˈmeɪniæk],http://sound.yywz123.com/qsbdcword/m/maniac.mp3
n.(马，牛等的)蹄,hoof,[hu:f],http://sound.yywz123.com/qsbdcword/h/hoof.mp3
n.鳟鱼；鲑鱼(属),trout,[traʊt],http://sound.yywz123.com/qsbdcword/t/trout.mp3
adj.犬的，犬科的,canine,[ˈkeɪnaɪn],http://sound.yywz123.com/qsbdcword/c/canine.mp3
n.掩饰，伪装；vt.伪装，掩饰；vi.伪装起来,camouflage,[ˈkæməflɑ:ʒ],http://sound.yywz123.com/qsbdcword/c/camouflage.mp3
vt.使弯曲；vi. 弯曲，成钩形；n.小偷，骗子，贼；弯曲(处),crook,[krʊk],http://sound.yywz123.com/qsbdcword/c/crook.mp3
n.惊人的事物，奇迹，神童，天才，预兆,prodigy,[ˈprɒdədʒi],http://sound.yywz123.com/qsbdcword/p/prodigy.mp3
adj.致死的；毁灭性的,lethal,[ˈli:θl],http://sound.yywz123.com/qsbdcword/l/lethal.mp3
